[2025-10-23 18:03:30,551] INFO: Конфигурация загружена: {'telegram_token': '8372436135:AAHPh5Jo-fgKz84Wro0oO8jjioVDv-1DURc', 'chat_id': '-4826114309', 'timeframe': '1m', 'volume_filter': 10000000.0, 'price_change_threshold': 1.0, 'bot_status': True, 'indicators_enabled': {'price_change': True, 'rsi': True, 'macd': True, 'volume_surge': True, 'bollinger': True, 'adx': True, 'rsi_macd_divergence': True, 'candle_patterns': False, 'volume_pre_surge': False, 'ema_crossover': False, 'obv': False}, 'min_indicators': 4, 'required_indicators': ['rsi']}
[2025-10-23 18:03:30,587] INFO: Бот запущен. Используй /start или /test в Telegram.
[2025-10-23 18:12:36,561] INFO: Отфильтрован MEMEUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,561] INFO: Отфильтрован MERLUSDT: объем 4078065.9022 < 10000000.0
[2025-10-23 18:12:36,561] INFO: Отфильтрован METISUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,561] INFO: Отфильтрован METUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,561] INFO: Отфильтрован MEUSDT: объем 1460998.3185 < 10000000.0
[2025-10-23 18:12:36,561] INFO: Отфильтрован MEWUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,561] INFO: Отфильтрован MILKUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,562] INFO: Отфильтрован MINAUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,562] INFO: Отфильтрован MIRAUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,562] INFO: Отфильтрован MITOUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,562] INFO: Отфильтрован MLNUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,562] INFO: Отфильтрован MNTPERP: не заканчивается на USDT или USDT.PERP
[2025-10-23 18:12:36,562] INFO: Отфильтрован MNTUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,563] INFO: Отфильтрован MOCAUSDT: объем 1337099.0083 < 10000000.0
[2025-10-23 18:12:36,563] INFO: Отфильтрован MONPROUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,563] INFO: Отфильтрован MOODENGPERP: не заканчивается на USDT или USDT.PERP
[2025-10-23 18:12:36,563] INFO: Отфильтрован MOODENGUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,563] INFO: Отфильтрован MORPHOUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,564] INFO: Отфильтрован MOVEUSDT: объем 3869557.5895 < 10000000.0
[2025-10-23 18:12:36,564] INFO: Отфильтрован MOVRUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,564] INFO: Отфильтрован MTLUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,564] INFO: Отфильтрован MUBARAKUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,564] INFO: Отфильтрован MUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,564] INFO: Отфильтрован MYROUSDT: объем 1104976.7633 < 10000000.0
[2025-10-23 18:12:36,565] INFO: Отфильтрован MYXUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,565] INFO: Отфильтрован NAORISUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,565] INFO: Отфильтрован NEARUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,565] INFO: Отфильтрован NEOUSDT: объем 2773000.3242 < 10000000.0
[2025-10-23 18:12:36,565] INFO: Отфильтрован NEWTUSDT: объем 436970.8269 < 10000000.0
[2025-10-23 18:12:36,565] INFO: Отфильтрован NFPUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,565] INFO: Отфильтрован NILUSDT: объем 7833517.5718 < 10000000.0
[2025-10-23 18:12:36,565] INFO: Отфильтрован NKNUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,565] INFO: Отфильтрован NMRUSDT: объем 3436459.7052 < 10000000.0
[2025-10-23 18:12:36,566] INFO: Отфильтрован NOMUSDT: объем 2276053.722 < 10000000.0
[2025-10-23 18:12:36,566] INFO: Отфильтрован NOTPERP: не заканчивается на USDT или USDT.PERP
[2025-10-23 18:12:36,566] INFO: Отфильтрован NOTUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,566] INFO: Отфильтрован NSUSDT: объем 592249.9883 < 10000000.0
[2025-10-23 18:12:36,566] INFO: Отфильтрован NTRNUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,566] INFO: Отфильтрован NXPCUSDT: объем 1127370.9512 < 10000000.0
[2025-10-23 18:12:36,567] INFO: Отфильтрован OBOLUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,567] INFO: Отфильтрован OBTUSDT: объем 146004.8136 < 10000000.0
[2025-10-23 18:12:36,567] INFO: Отфильтрован OGNUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,567] INFO: Отфильтрован OGUSDT: объем 1653281.6669 < 10000000.0
[2025-10-23 18:12:36,567] INFO: Отфильтрован OKBUSDT: объем 1209374.6861 < 10000000.0
[2025-10-23 18:12:36,567] INFO: Отфильтрован OLUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,568] INFO: Пропущен OMUSDT: объем 13268470.5111
[2025-10-23 18:12:36,568] INFO: Отфильтрован ONDOPERP: не заканчивается на USDT или USDT.PERP
[2025-10-23 18:12:36,568] INFO: Пропущен ONDOUSDT: объем 57447820.0462
[2025-10-23 18:12:36,569] INFO: Отфильтрован ONEUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,569] INFO: Отфильтрован ONGUSDT: объем 372232.2355 < 10000000.0
[2025-10-23 18:12:36,570] INFO: Отфильтрован ONTUSDT: объем 648091.8243 < 10000000.0
[2025-10-23 18:12:36,570] INFO: Отфильтрован OPENUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,570] INFO: Отфильтрован OPPERP: не заканчивается на USDT или USDT.PERP
[2025-10-23 18:12:36,570] INFO: Отфильтрован OPUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,572] INFO: Отфильтрован ORBSUSDT: объем 303732.9743 < 10000000.0
[2025-10-23 18:12:36,572] INFO: Отфильтрован ORCAUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,572] INFO: Отфильтрован ORDERUSDT: объем 3172277.0094 < 10000000.0
[2025-10-23 18:12:36,572] INFO: Отфильтрован ORDIPERP: не заканчивается на USDT или USDT.PERP
[2025-10-23 18:12:36,572] INFO: Отфильтрован ORDIUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,572] INFO: Отфильтрован OXTUSDT: объем 118152.6014 < 10000000.0
[2025-10-23 18:12:36,572] INFO: Отфильтрован PARTIUSDT: объем 707741.9664 < 10000000.0
[2025-10-23 18:12:36,573] INFO: Отфильтрован PAXGUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,573] INFO: Отфильтрован PEAQUSDT: объем 1196950.9981 < 10000000.0
[2025-10-23 18:12:36,573] INFO: Отфильтрован PENDLEPERP: не заканчивается на USDT или USDT.PERP
[2025-10-23 18:12:36,573] INFO: Отфильтрован PENDLEUSDT: объем 8724716.0106 < 10000000.0
[2025-10-23 18:12:36,573] INFO: Отфильтрован PENGUPERP: не заканчивается на USDT или USDT.PERP
[2025-10-23 18:12:36,573] INFO: Отфильтрован PENGUUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,574] INFO: Отфильтрован PEOPLEUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,574] INFO: Отфильтрован PERPUSDT: объем 233440.2296 < 10000000.0
[2025-10-23 18:12:36,574] INFO: Отфильтрован PHAUSDT: объем 292744.8446 < 10000000.0
[2025-10-23 18:12:36,574] INFO: Отфильтрован PHBUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,574] INFO: Отфильтрован PIPPINUSDT: объем 1707904.5625 < 10000000.0
[2025-10-23 18:12:36,575] INFO: Отфильтрован PIXELUSDT: объем 624809.3525 < 10000000.0
[2025-10-23 18:12:36,575] INFO: Отфильтрован PLUMEUSDT: объем 3152470.0895 < 10000000.0
[2025-10-23 18:12:36,575] INFO: Отфильтрован PNUTPERP: не заканчивается на USDT или USDT.PERP
[2025-10-23 18:12:36,575] INFO: Отфильтрован PNUTUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,575] INFO: Отфильтрован POLPERP: не заканчивается на USDT или USDT.PERP
[2025-10-23 18:12:36,575] INFO: Пропущен POLUSDT: объем 13783283.0939
[2025-10-23 18:12:36,575] INFO: Отфильтрован POLYXUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,575] INFO: Отфильтрован PONKEUSDT: объем 396487.5334 < 10000000.0
[2025-10-23 18:12:36,576] INFO: Отфильтрован POPCATPERP: не заканчивается на USDT или USDT.PERP
[2025-10-23 18:12:36,576] INFO: Отфильтрован POPCATUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,576] INFO: Отфильтрован PORTALUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,576] INFO: Отфильтрован POWRUSDT: объем 263483.5641 < 10000000.0
[2025-10-23 18:12:36,576] INFO: Отфильтрован PRCLUSDT: объем 474719.3471 < 10000000.0
[2025-10-23 18:12:36,576] INFO: Отфильтрован PROMPTUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,577] INFO: Отфильтрован PROMUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,577] INFO: Отфильтрован PROVEUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,577] INFO: Отфильтрован PTBUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,577] INFO: Отфильтрован PUFFERUSDT: объем 2307382.0961 < 10000000.0
[2025-10-23 18:12:36,578] INFO: Отфильтрован PUMPBTCUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,578] INFO: Отфильтрован PUMPFUNPERP: не заканчивается на USDT или USDT.PERP
[2025-10-23 18:12:36,578] INFO: Отфильтрован PUMPFUNUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,578] INFO: Отфильтрован PUNDIXUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,578] INFO: Отфильтрован PYRUSDT: объем 185038.0338 < 10000000.0
[2025-10-23 18:12:36,578] INFO: Отфильтрован PYTHUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,579] INFO: Отфильтрован QNTUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,579] INFO: Отфильтрован QTUMUSDT: объем 795596.6707 < 10000000.0
[2025-10-23 18:12:36,579] INFO: Отфильтрован QUICKUSDT: объем 98389.5715 < 10000000.0
[2025-10-23 18:12:36,579] INFO: Отфильтрован QUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,579] INFO: Отфильтрован RADUSDT: объем 379184.647 < 10000000.0
[2025-10-23 18:12:36,580] INFO: Отфильтрован RAREUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,580] INFO: Отфильтрован RAYDIUMUSDT: объем 1218696.9633 < 10000000.0
[2025-10-23 18:12:36,580] INFO: Отфильтрован RDNTUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,580] INFO: Отфильтрован RECALLUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,580] INFO: Отфильтрован REDUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,580] INFO: Пропущен RENDERUSDT: объем 12239217.7913
[2025-10-23 18:12:36,581] INFO: Отфильтрован REQUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,581] INFO: Отфильтрован RESOLVPERP: не заканчивается на USDT или USDT.PERP
[2025-10-23 18:12:36,581] INFO: Отфильтрован RESOLVUSDT: объем 1551276.9139 < 10000000.0
[2025-10-23 18:12:36,581] INFO: Отфильтрован REZUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,581] INFO: Отфильтрован RIFUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,583] INFO: Пропущен RIVERUSDT: объем 95515364.9605
[2025-10-23 18:12:36,583] INFO: Отфильтрован RLCUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,583] INFO: Отфильтрован RLUSDUSDT: объем 286883.9697 < 10000000.0
[2025-10-23 18:12:36,583] INFO: Отфильтрован ROAMUSDT: объем 2223464.9295 < 10000000.0
[2025-10-23 18:12:36,584] INFO: Отфильтрован RONINUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,584] INFO: Отфильтрован ROSEUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,584] INFO: Отфильтрован RPLUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,584] INFO: Отфильтрован RSRUSDT: объем 1456653.0181 < 10000000.0
[2025-10-23 18:12:36,584] INFO: Отфильтрован RSS3USDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,584] INFO: Отфильтрован RUNEUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,585] INFO: Отфильтрован RVNUSDT: объем 1313598.6232 < 10000000.0
[2025-10-23 18:12:36,585] INFO: Отфильтрован SAFEUSDT: объем 734170.7953 < 10000000.0
[2025-10-23 18:12:36,585] INFO: Отфильтрован SAGAUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,586] INFO: Отфильтрован SAHARAPERP: не заканчивается на USDT или USDT.PERP
[2025-10-23 18:12:36,587] INFO: Отфильтрован SAHARAUSDT: объем 2035230.4112 < 10000000.0
[2025-10-23 18:12:36,587] INFO: Отфильтрован SANDUSDT: объем 9695754.0914 < 10000000.0
[2025-10-23 18:12:36,588] INFO: Отфильтрован SAPIENUSDT: объем 1136108.2492 < 10000000.0
[2025-10-23 18:12:36,589] INFO: Отфильтрован SAROSUSDT: объем 9029673.0083 < 10000000.0
[2025-10-23 18:12:36,589] INFO: Отфильтрован SCRTUSDT: объем 156115.3603 < 10000000.0
[2025-10-23 18:12:36,589] INFO: Отфильтрован SCRUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,590] INFO: Отфильтрован SCUSDT: объем 387721.5304 < 10000000.0
[2025-10-23 18:12:36,590] INFO: Отфильтрован SDUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,590] INFO: Отфильтрован SEIPERP: не заканчивается на USDT или USDT.PERP
[2025-10-23 18:12:36,590] INFO: Отфильтрован SEIUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,591] INFO: Отфильтрован SFPUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,591] INFO: Отфильтрован SHELLUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,591] INFO: Отфильтрован SHIB1000PERP: не заканчивается на USDT или USDT.PERP
[2025-10-23 18:12:36,591] INFO: Отфильтрован SHIB1000USDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,591] INFO: Отфильтрован SIGNUSDT: объем 3221541.695 < 10000000.0
[2025-10-23 18:12:36,591] INFO: Отфильтрован SIRENUSDT: объем 396796.4861 < 10000000.0
[2025-10-23 18:12:36,592] INFO: Отфильтрован SKLUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,592] INFO: Отфильтрован SKYAIUSDT: объем 3021843.604 < 10000000.0
[2025-10-23 18:12:36,592] INFO: Отфильтрован SKYUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,592] INFO: Отфильтрован SLPUSDT: объем 278748.9776 < 10000000.0
[2025-10-23 18:12:36,592] INFO: Отфильтрован SNTUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,592] INFO: Отфильтрован SNXUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,593] INFO: Отфильтрован SOLAYERUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,593] INFO: Отфильтрован SOLPERP: не заканчивается на USDT или USDT.PERP
[2025-10-23 18:12:36,593] INFO: Пропущен SOLUSDT: объем 2701052562.581
[2025-10-23 18:12:36,593] INFO: Отфильтрован SOLUSDT-07NOV25: не заканчивается на USDT или USDT.PERP
[2025-10-23 18:12:36,593] INFO: Отфильтрован SOLUSDT-24OCT25: не заканчивается на USDT или USDT.PERP
[2025-10-23 18:12:36,593] INFO: Отфильтрован SOLUSDT-28NOV25: не заканчивается на USDT или USDT.PERP
[2025-10-23 18:12:36,594] INFO: Отфильтрован SOLUSDT-31OCT25: не заканчивается на USDT или USDT.PERP
[2025-10-23 18:12:36,594] INFO: Отфильтрован SOLVUSDT: объем 496356.0323 < 10000000.0
[2025-10-23 18:12:36,594] INFO: Отфильтрован SOMIUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,594] INFO: Отфильтрован SONICUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,594] INFO: Отфильтрован SOONUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,594] INFO: Отфильтрован SOPHUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,594] INFO: Отфильтрован SOSOUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,595] INFO: Отфильтрован SPELLUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,595] INFO: Отфильтрован SPKUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,595] INFO: Отфильтрован SPXPERP: не заканчивается на USDT или USDT.PERP
[2025-10-23 18:12:36,595] INFO: Отфильтрован SPXUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,595] INFO: Отфильтрован SQDUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,595] INFO: Отфильтрован SSVUSDT: объем 758310.625 < 10000000.0
[2025-10-23 18:12:36,596] INFO: Отфильтрован STBLUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,596] INFO: Отфильтрован STEEMUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,596] INFO: Отфильтрован STGUSDT: объем 686533.8725 < 10000000.0
[2025-10-23 18:12:36,597] INFO: Отфильтрован STORJUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,597] INFO: Отфильтрован STOUSDT: объем 0.0 < 10000000.0
[2025-10-23 18:12:36,597] INFO: Отфильтрован STRKPERP: не заканчивается на USDT или USDT.PERP
[2025-10-23 18:12:36,597] INFO: Отфильтрован STRKUSDT: объем 0.0 < 10000000.0
